,username,date,review_text
1565,Haley Nord,1758153600000,Fun little sci-fi.
1566,Krista,1758153600000,"3,5. Ihan viihdyttävä, tykkäsin tavasta tempaista lukija suoraan tarinaan selittämättä mitään. Tarina jäi kuitenkin vielä melko pintapuoliseksi, katsotaan josko se korjaantuisi tulevissa jatko-osissa. 1 like"
1567,Rachel K.,1766102400000,"4.5 ⭐️ Robot just wants to do his job and protect humans, but all the humans want to do is have him talk about his feelings. 😂 he’s just my little antisocial fella and just like the scientists I too just want to protect him. “My favorite human” “We told you he’s SHY”"
1568,Sagar Master,1759276800000,It was a good light hearted read. I had to chuckle with some of the Murderbot quotes. Definitely a good find. Gotta see how the story develops. e-books
1569,Paulina,1758153600000,"Reads like a (good) pilot to a Doctor Who-like series in a book form, but still a pilot. 3.5/5"
1570,grace,1758153600000,"Physical - hated, loathed entirely. Nothing about this was enjoyable. Seriously awful 1 like"
1571,RoberSure,1758153600000,"La verdad es que es una historia cortita, amena y con bastante acción. Estoy muy gratamente sorprendido de lo bien aprovechada que está la extensión que tiene. Espero que sigan traduciendo la saga, porque si traducen más libros de Matabot, pienso tirarme de cabeza. 151-199 ciencia-ficción"
1572,Pedro Plasencia Martínez,1758153600000,"Creo que nos estamos malacostumbrando a que la ciencia ficción tenga que ser épica o deprimente o inteligente ¿qué hay del humor absurdo? Con esto no quiero decir que la saga de Matabot sea tonta, ya que su crítica a la humanidad está muy bien dirigida, pero el caso es que si analizamos el género y contemplamos los estantes de las librerías, parece que solo hay espacio para las obras que ambicionan crear universos complejos (y que luego rara vez lo consiguen). Me gustaría encontrar a más autores que no se lo tengan tan creído y que expongan situaciones simples, misiones rutinarias con algún giro inesperado y con personajes creíbles como se hace aquí. Realmente no hace falta nada más. El tema de la inteligencia artificial está ya en todos lados, especialmente desde el alarmismo, así que agradezco propuestas como esta, más ligeras y gratificantes. ENGLISH I think we're getting used to the idea that science fiction has to be epic, depressing, or intelligent. What about absurd humor? I don't mean to say that the Murderbot saga is silly, as its critique of humanity is very well-directed, but the fact is that if we analyze the genre and look at the bookshelves, it seems there's only room for works that aspire to create complex universes (and which rarely succeed). I'd like to find more authors who aren't so self-important and who present simple situations, routine missions with some unexpected twists, and with believable characters, as is done here. Really, nothing more is needed. The topic of artificial intelligence is already everywhere, especially from the fearmongering perspective, so I appreciate lighter and more rewarding proposals like this one."
1573,kellyn,1758153600000,"this was so much fun i was smiling for at least half of the book! i love murderbot, what an absoute sweetheart sci-fi 2 likes"
1574,Grayson Phillips,1758153600000,This was such a fun change of pace. The length of the book made me feel as though this were an episode in a sci-fi television show. I really enjoyed the humor and dialogue throughout. 1 like
1575,Jessica,1758153600000,"Wanted to read this for quite a while and it did not disappoint. Funny, quick, easy read with a socially awkward killing machine robot who just wants to watch shitty tv as the protagonist? Honestly, what's not to love? action adult adventure ...more 1 like"
1576,Kathleen in Oslo,1758153600000,"Not sure how to rate this. I really liked Murderbot's voice, but on the other hand, I was so confused the whole time. Too many systems! I understood nothing! Also, like? It felt very low stakes? Because we know that Murderbot is, well, a murderbot operating outside the control of any bad actors (besides, potentially, himself). So there was never a sense of peril or drama. He was just dryly narrating his extreme competence in a detached and technical way, which: I love most of those things individually -- dryness, competence, and detachment, I mean; technical, I can take or leave -- but in this case the combo, plus the all systems-induced bafflement, kept me from getting properly invested. Curious to see if I enjoy it more as the series goes on. I don't need romance, but I need some kind of emotional stakes. queer-broadly-defined read-in-2025 sci-fi 10 likes 8 comments"
1577,Ellie Walker,1758153600000,"fun, driven plot, but definitely low on the descriptions. what color was anyones hair?? 1 like"
1578,Mimi,1758153600000,That was a fun read! Murderbot is absolutely relatable :D 2 likes
1579,Nicole R.,1758153600000,interesting character development and admittedly interesting for a genre I don't normally gravitate towards.
1580,Hali,1758153600000,"Somehow this book managed to have too much going on in such a short span, but also nothing that really happens. I understand it's a series so I'm sure it gets better if you keep reading. 1 like 1 comment"
1581,Martina Godel,1758153600000,what the fuck
1582,David D,1758067200000,"Really a novella. Better than expected. Would've been great manga. Rated in comparison to the rest of what's published these days (would be harsher if this had been written more than 40 years ago, in a different age with higher expectations). Nothing in this novel (or this series) couldn't have been written decades ago, no really new ideas... Or (better yet) this probably would have made a better-done manga or graphic novel. Think of it. If it had been written decades ago, I don't think it would stand out - stylistically bland - that's why I say it would've made a great graphic novel. The rest of the novelas published in this Murderbot Diaries series are similarly great, thrilling, tight, easy reads, relatable characters. Not a word wasted, not full of padding, bloated, on its way to fattening a series for the slaughterhouse (publishing world circa now). I've grown used to modern sci-fi being a sludge to wade thru. Makes the days of paid-by-the-word fiction seem halcyonic and makes me seriously miss good-edited fiction, what a godsend good editors (and agents) were! All told, well worth your time. Though, controversially, blatant milking the consumer... Reminiscent of the old Ace double-novels, but way more expensive now, sold independently as purported ""novels."""
1583,Jeremy Moore,1758067200000,"It's a really fun plot, almost like I Robot meets action mystery. I just didn't think the writing was particularly strong, and I don't love first person narration in those instances. 2 likes"
1584,Jesse Guevara,1758067200000,"I mean, its fun. Read for a class."
1585,Nick Parker,1758067200000,"Pleasant enough sci-fi. The story gets hung up on the computer infrastructure in way that I found boring. Still, pretty effective metaphor for neurodivergence. 1 like"
1586,Maya,1758067200000,my first sci-fi and graphic audio!! murderbot was relatable because I too do not want to work and would rather be watching my shows 1 like 1 comment
1587,Daniel Berkson,1758067200000,Cute little science fiction book. Mildly entertaining 1 like
1588,Mia Mia,1758067200000,"4.5 ⭐️ Meet Murderbot. A rogue security android with a sharp wit, zero patience for humans and loves to binge trashy tv. I’ve never read anything like this and I loved every minute of it. This is more than just a survival adventure it tackles self identity, autonomy and what it means to grow beyond the parameters of your programming. Absolutely hype worthy. 1 like"
1589,Ben,1758067200000,Perfect light reading for anyone who has ever wished to have a robot friend instead of humans. Especially if you wanted that robot friend to be a snarky killing machine. speculative-fiction
1590,Jeanette,1758067200000,Not really my type of book. But it is easy and fast to read.
1591,Jonathan,1758067200000,Great concept and use of authorial voice! Genuinely funny at times and moves very quickly — nice to have a brisk read sometimes. The plot leaves something to be desired though. sci-fi
1592,Daniel Mondoy,1758067200000,Check it out!
1593,Jonathan Rust,1758067200000,"Obligatory comparison to the TV show, which I loved, but watched first: I can understand why they made the changes they did. The book being entirely in first person, compared to the show, required them to expand the other characters beyond just Murderbot's limited understanding. A couple other adjustments to specific events to add some more drama, and get you got yourself a solid adaptation. All that said, most of my favorite moments of the TV show are Murderbot's internal monologues, and this book delivers that near constantly, so I think I came out preferring the book! Definitely excited to read more. I was shocked at how short it ended up being, though. Guess I have been reading a lot of much longer books, and I forgot that sometimes shorter novels can exist. Weird! And kind of as a result more impressive that they managed to turn it into eight full episodes, too."
1594,Valeria Byrne,1758067200000,"read for my eng class, not my fav but it was an easy read with interesting themes!"
1595,Cat,1758067200000,Such short reads but I was so pleasantly surprised by this. I laughed out loud at parts and am excited to watch the show
1596,sprout,1758067200000,"damn ok murderbot, i'm so sorry i underestimated my enjoyment of your series"
1597,☆devan☆,1758067200000,"I had to read this for my college english class. I thought I wouldn't like it but it was actually really good. It's not my usual pick of genre, that's all. I'm lowkey iffy about the ending though, I can't wait to read the next novella!"
1598,Georgie Cunningham,1758067200000,So funny! I love 😍
1599,Fleur,1757980800000,"🤔 you know what? I liked murderbot. He’s/it’s interesting. His thought process is interesting. The books are very short. I found it weird how my brain HAD to classify it as something. Was he cyborg? Human? AI? Construct? Is it even a he? It’s fascinating to watch. His instincts, his programming, his conditioning. I love how he’s basically the average joe, but bot-style. I loved how he’s half-assed about doing his mediocre job. It’s surprisingly relatable haha. I eagerly await the next. 🌟 4.0 4-star spacey-wacey-and-sci-fi squeaky-clean"
1600,Rubén,1757980800000,"3,5⭐️ 1 like"
1601,Travis,1761696000000,"A lot of fun, short and refreshing. The main character has an obviously unique voice through which this world is experienced and his inner monologue provides a lot of humor and pathos."
1602,Maria Snyder,1758758400000,"Very concise and straight to the point. The novel is laced with Murderbot's misanthropic interjections of their fear of being acknowledged in any way by their human wards that provided ample entertainment and several audible chuckles from me. Assuming the reader has some minimal exposure to sci-fi technology and tropes, the author naturally throws you into this far future world with enough detail to integrate you without confusing the reader."
1603,Ariana,1757980800000,"A quick, light, enjoyable sci-fi inspired story. It's unique, and intriguing enough for me to continue the series. Will report back as Murderbot continues the adventure."
1604,Calum,1757980800000,"The Murderbot focused humor didn't always work for me, but the brevity and pacing of the story gave it a nice sense of urgency and ensured the book didn't overstay its welcome."
1605,Sandy,1757980800000,"This was pretty fun. Super funny and relatable. Such a great ensemble set of characters too. I love that they are space hippies and the way they approach things as opposed to the more capitalistic groups. They're silly at times but are a good model for how to exist together. I also love the ending. I think its the most (I was actually going to say ""human"" ending but I realize that that word doesn't actually work. Basically what I want is like the adjective for human in all its mental and emotional parts without the baggage of what is considered to be physically required to be human. although I suppose just leaving off the physical doesn't quite work either since he is different in those aspects as well. As much as I loathe Orson Scott Card I think a word that I like is Ramen from Speaker for the Dead meaning a stranger recognized as ""human"" but that is of another species. So, ""human"" but not human) ending. A part also of what I love about this book is that Murderbot is ""human"" without being human. I like that Murderbot can be an it and doesn't need to be human to be worthy of respect and rights. Another thing that I just love about this series is that it is a series of shorter stories. It really feels like its taking the space and time necessary to tell the different parts of the story without the need to try and fit the mold of a full length novel. Very refreshing in that sense."
1606,LuweejeeReads,1757980800000,🌟🌟🌟.5/5
1607,Anthony Hopkins,1757980800000,3.5⭐️ 1 like
1608,Jake &#x1f3f9;,1757980800000,"I enjoyed All Systems Red, but the side characters felt flat. They werent described much, so I couldnt picture them or connect with them, and I found myself not caring what happened to them. Still, Murderbot’s voice and perspective were strong enough to carry the story and make it a fun read."
1609,Lindsey LaVeirge,1761782400000,"Such a joy to read! In a time where satire and comedy are wholeheartedly welcomed, Murderbot found me and I’m so grateful. It was a quick sci-fi read, sprinkled with lively dry humor and from a too relatable cyborg. This was my first Martha Wells book, and certainly not my last."
1610,Kaylen,1757980800000,"My partner and I are on a roadtrip and are outstanding to the entire Murder Bot Diaries series on audiobook. This first book was really funny, interesting and unique. My partner and I both enjoyed the book and found it entertaining and engaging. I love the inner thoughts of the murder bot and his struggles with feelings, humans and existence. I definitely recommend it!"
1611,Alex,1757980800000,"All Systems Red is the first in a series of science fiction novellas centering around ‘Murderbot’, an android who has secretly hacked his governor module allowing him a measure of autonomy and freewill. When he isn’t working for his employer as a security bot he is watching soap operas and avoiding awkward encounters with humans at all costs. This read as though Martha Wells created an entirely unique and lovable (albeit it AWKWARD) main character but did not have the writing skill or plot to properly support or showcase him. I do plan on reading the second novella in the series as I do hope Wells is able to better hone her craft as a writer as she progresses with the storyline and do justice to the concept of Murderbot. 3.5"
1612,Jessie,1757980800000,A good funny sci fi read. Definitely adding the rest to my tbr. Terrible that the norm for a popular rec turns out bad so I miss gems like these.
1613,angelizamo,1757980800000,3.5/5 I might just be murder bot lol. Will continue w/ series.
1614,Maggie Sepesy,1757980800000,This was fun
1615,Caleb,1757980800000,Has one of my favourite tropes—an absolute goober focused so intently on one thing that they don’t realise they’re catching feelings.
1616,Daniel Reisman,1757980800000,"Read the entire series back-to-back, an absolute joy from start to finish."
1617,Kieran Gallagher,1757980800000,"Fun, quick Sci-fi read. Don’t have much more to say beyond that 1 like"
1618,Stephanie,1757980800000,"relatable muderbot, i too want to avoid all responsibilities and watch entertainment videos all day 1 like"
1619,Jessica Boyd,1762387200000,"Update 11/6/25: I watched the show with my husband and decided to listen to the first book again since it’s so short. The show was actually well done and I think it helped me visualize the book better. Some of the things that happened in the show didn’t happen in the book and usually it’s the other way around. The murderbot character is fun and I can see how the story overall will be interesting but I felt like I was missing something a couple times. They kind of drop you into the story and I checked twice to make sure it was the first book. Later on they leave somewhere and I was like “wait, why are they leaving? Did I miss it?” and it doesn’t seem like it was explained. I am not sure if I will continue the series. I may watch the show now and see if that piques my interest more."
1620,Nichele,1757980800000,"I love Murderbot. I don't think I've come across many characters that I resonate with (there are definitely some!) Murderbot has a job, but he hates his job, even though he's good at it! He just wants to be left alone to watch his shows all day. If this doesn't speak to me, then I don't know what does lol. I've already started book 2 at the time of writing this and I'm still loving his sassiness 😂. fantasy science-fiction 1 like"
1621,Mike F.,1757980800000,"LOVED this book. WHY did i not read this before? I saw the series on Apple TV, and it was really good, i had heard about the book and hoped it would be better, and it was. Murderbot is my Spirit Animal, er, Bot, LOL ;-) I loved his misanthropic, pessimistic, F U attitude. Read this one very quickly, it was engrossing, suspenseful, and I Can't wait to read the rest of the books in the series."
1622,Brandon Williams,1757894400000,"My second time through. I forget how far into the series I got since I wasn't logging on GR at the time. Figure I'd start fresh through my library service. Going to be long waits between books, but whatever. Anyway, this was just as good as the first time. Entertaining and no fluff."
1623,Maffew,1757894400000,amusing
1624,Dallin,1757894400000,Quick audiobook. Fun sci-fi feel.
1625,Prince Swaray,1757894400000,enjoyable! I came upon this after seeing a few episodes of the tv adaption. I enjoyed the book more and will be checking out the next one in the series.
1626,Cindy Konopelski,1757894400000,"""I could have become a mass murderer after I hacked my governor module. But then I realized I could access the combined feed of entertainment channels carried on the company satellites. It had been well over 3500 hours or so since then with still not much murdering..."" Best intro I've read in a while. I enjoyed the dry humor."
1627,Katie,1758585600000,"A nice, short audiobook to earn a Goodreads bookmark for this year's reading challenge. I have many friends and colleagues who have read and loved this series. I'm also a huge fan of Alexander Skarsgard so SIGN ME UP. I liked how insightful Murderbot was. His presentation of facts and his surroundings was often comical (while not trying to be). His approach and reactions in different situations were informed by his training, but I appreciated him digging deeper and trying to understand the ""why."" The scientists seemed equally fascinated by him; it created the environment for secretive decisions and questionable motives. The ending invites the reader to continue with Murderbot's journey ... and I think I will. adult-audio adult-science-fiction"
1628,Nikolett,1757894400000,loved it!
1629,Jessica Berger,1760832000000,Needed a palate cleanser after the Neapolitana novels. This did the job.
1630,Jenny Powell,1757894400000,"I am so very late to the Martha Wells appreciation club meeting. It’s embarrassing for a science fiction aficionado. This little book is fantastic! She writes with such wit. Her plot pacing is amazingly on point. Yes, I will read more of her work. Yes, I will watch the miniseries. Hello, Alexander Skarsgård! 😍 1 like"
1631,C,1757894400000,"Rounded my rating up. It was objectively a good story, with appealing characters and a solid plot. However, I didn't understand the point. Maybe because this is a (long) series, this is just a taste and I'm supposed to get more from future books. As itself, the book felt flat, somewhat pointless and dismissive, but it did have some quite funny moments."
1632,Evan Guest,1757894400000,"Awesome short audio book. great for driving, can finish on the way to Chicago/ Minneapolis. Will dive into the series and maybe the show (Murderbot on Apple TV) library"
1633,Melanie,1757894400000,"3.25 stars I read the first three books in the Murderbot series - All Systems Red, Artificial Condition, and Rogue Protocol. I'm reviewing them together since I have similar feelings about each of these books. I'm not generally a sci-fi reader, but I've heard good things about this series from a number of different sources, and I do like expanding my reading horizons. I decided to listen to the first three books since together they are about the length of a regular novel. Murderbot is a SecUnit, aka a Security Unit, aka a killing machine. SecUnits are bots with some organic features that make them appear mostly (or at least partially) human. They exist in a future highly capitalistic society where companies sell rights to planetary research and development. Murderbot is rented out as a required part of packages granting rights, and his job is to protect his team at all costs, which often involves the murder of any threats. Murderbot, however, is different. He's been able to disconnect his governor module, which previously required him to obey orders, and act autonomously, although this is a fact he's trying to conceal, as absolutely no one would be okay with a rogue SecUnit. Rather than doing his job, he basically just wants to spend hours watching the future version of Netflix - very relatable! Yet despite his urge to tune out, Murderbot finds that he actually does care. In each of the first three volumes he finds himself in situations where he takes an active role in protecting a group of humans. He's also interested in investigating an incident from his past that caused him to give himself the nickname Murderbot (this is an ongoing storyline throughout the first three volumes in the series). The series starts in media res, with us jumping into the action and slowly getting pieces of information that help us make sense of the world. While I appreciate not having to wade through pages and pages of worldbuilding (as is sometimes the penchant in sci-fi novels), it also made for a slightly disorienting experience. What Murderbot is doing is pretty easy to follow, but why things are happening sometimes took a bit longer for me to wrap my head around. These books are short and super fast-paced, probably even too fast-paced. In the first book, the climax of the drama was over almost as soon as I realized what was going on. I wouldn't mind a bit more world-building and explanation and denouement. Also, in a world where so much communication happens over various feeds, Murderbot and his allies seem to be able to easily hack into any system that they need access to, but they rarely have to worry about being hacked into. That part felt a little too easy and convenient to me. I enjoyed these books and definitely see why others like them. That being said, I don't think I'll continue with the series. My curiosity has been satiated and there are many other books I want to read. I know there's a series adaptation out on AppleTV, which I would be interested in watching if I had access to that platform. 2025 audiobooks sci-fi-fantasy 1 like"
1634,Eefke,1757894400000,"3,5-4 sterren. Een fijne novelle en ik ben benieuwd naar de rest van de serie audiobook 1 like"
1635,Jade Church,1757894400000,"3.5 Straightforward. Simple writing. I wasn't wowed by anything, but, I'm intrigued to read more."
1636,Paige O,1757808000000,This book was so short
1637,James Hansen,1757808000000,"I might've liked this book if I would have read it in middle school, but reading it now I just didn't connect with it. The writing could've been better: ""It was dark and glassy, like volcanic glass"" -_- but the concept was super cool - a half robot half human who is programmed to kill but just wants to be a chill guy - but I just didn't feel like the story went anywhere interesting with it. Right when I thought something interesting was finally going to happen, the book kinda skips ahead to the epilogue and concludes the story. That being said, the book is short enough that it's not wasting your time to check it out- you might like it more than I did! 1 like"
1638,Vallen Glover,1757808000000,4.25. Just a good quick time with Murderbot. I was technically present for a listening of this book before on a road trip but boy did I fall asleep. I remembered nothing and this was perfect for a different road trip lol
1639,Colin M,1757808000000,Read multiple times - such a great character and a different world of the future. Love the entire series.
1640,Sarah Friedrich,1757808000000,"Short, but interesting."
1641,Timmy Lui,1757808000000,"Wow, incredibly fun book, read it so quickly. Highly entertaining, the characters all have an interesting charm to them. There is so much mystery in this new world, and its quick and easy to understand, but also captures you and makes you want to learn about it. More accurately a 4.5?"
1642,Lestat Spasky,1757808000000,"DNF, nothing wrong with it, just not the right time. sci-fi 1 like"
1643,Maddie Taylor,1757808000000,ehhhhhhhh
1644,Jeremy,1757808000000,"Solidly okay. The book is compromised of two separate stories. The first is pretty much strictly an introduction to the character. You learn who the murderbot is, what their life is about (watching TV, mostly) and what drives them. Outside of this, the plot is threadbare on the first and I struggled to get through it. It’s not bad, it just wasn’t interesting. The second story was much, much better, as they introduced characters that could actually keep up and converse with good ol’ murderbot. It let their personality show through more and make them develop beyond the robot equivalent of Garfield. Again, the main thing driving the story is secondary to the character, but this one was quite a bit more interesting that the first. Overall a pretty good read. If you’re a sci fi head then dive in, you’ll get something that sates the craving for a cool universe."
1645,Andrew,1761264000000,"My introduction to the Murderbot series (before TV show announced), recommended by a friend. I loved the exploration of sentience but just wanting to enjoy media, and the sec unit's portrayal of those he works with. Well done!"
1646,Juju,1757808000000,"For such a short novel, it sure packs a solid punch. The main character is both loveable and likeable and it definitely left me interested in continuing to read the series sci-fi 2 likes"
1647,Rose Tea,1757808000000,"a strange one. Despite the story being quite exciting - i found the writing extremely flat, and the lack of description meant it was impossible to picture any of the characters except murderbot, or in fact any of the planet they were on. I also found murderbots internal dialogue very repetitive, how many times does he need to say he doesn't care about humans? an element I found confusing - he professes to be indifferent to humans multiple times, but is obsessed with watching soap operas. except soap operas fundamentally hang on our emotional investment in characters. they are quite literally human drama. considering these two opposing features are the main hooks of murderbot's personality, even though I enjoyed the murderbots narrative on the whole, I felt the author maybe hadn't created a fully cohesive character. yet. I understand there are several more books to go so perhaps he is fleshed out later on."
1648,Alicia Smith,1758672000000,"I did enjoy this short sic-fi audiobook - full cast narration. I loved the POV and the characters on the team. The story was good, pacy, creative. This isn’t a genre or style that I usually read, so I might not be the target audience. But I’m really enjoying the screen adaptation on Apple TV+! audiobook read-in-2025 sci-fi-distopian 1 like"
1649,Laurin S,1757808000000,⭐3.75
1650,Enoch,1757721600000,3.5 fun easy read — have not read something novella length in a long time so the pacing was a bit quick to me but I look forward to continuing this series
1651,S. Ayleen Edwin,1757721600000,"A few confusing pieces, though otherwise, this was wonderful!!! 1 like"
1652,Emme Huffman,1758585600000,4.5*
1653,Molly,1757721600000,The shy and introverted bot is really cute. The story was winding and forgettable but I've heard the sequels are better.
1654,Lorna,1757721600000,This entire review has been hidden because of spoilers. Show full review 2 likes
1655,FallibleReadings,1759363200000,"Rather dull and uninteresting despite the fact that the protagonist calls itself ""Murderbot"". sci-fi 1 like"
1656,Stephanie,1757721600000,Cute. Short!
1657,Ali,1757721600000,I finally got to this and wow it was so good! adult fantasy fiction ...more
1658,Maddie Lee,1758758400000,The organic/inorganic-ness freakin me out a little.
1659,Monica,1760140800000,Oh I love it. I wasn't sure if the novella was worth a dollar per page but I loved it enough I splurged. I'd give it a full five except an autistic cyborg may not be everyone's cup of tea as a central protagonist. If you like sci-fi ... Wow. I can see why appleTV invested in making a series out of these books.
1660,Melanie,1758326400000,"One of those books I actually assumed I had read at some point, and then I was watching the TV series and it became clear that I hadn't, so now that is rectified. 2025 1 like"
1661,Jack Trump,1757721600000,"Maybe I'm not the target audience for this, but I don't get the hype. I liked the Murderbot character and his personality/narration drove me to finish this short book, but all the other characters felt flat, and the bulk of the story was spent detailing the mechanics of the fictitious tech used to drive the plot forward."
1662,Natalie,1757721600000,"As a non sci-fi person, take my rating with a grain of salt. This book was clearly not for me, and I felt like (despite all the action) nothing really happened."
1663,Zee,1757721600000,"I liked All Systems Red but didn’t love it. Murderbot’s voice is definitely the best part — sarcastic, awkward, and surprisingly relatable for a rogue security bot who just wants to watch TV. The story is short and easy to read, with fun action and some interesting ideas about freedom and what it means to be human. That said, it felt a bit too short. Just when I was getting into it, it was over. The humor started to feel repetitive, and the human characters didn’t have much depth compared to Murderbot. It also ends pretty open, so it didn’t completely satisfy me as a standalone. Overall, it’s a quirky, quick read with a unique narrator. Worth checking out if you want a light sci-fi novella, but I’m not sure if I’ll continue the series right away."
1664,Lulu Morgan,1757721600000,"I love this, 4.5 stars only because this is a series of novellas and I would have read a 1000 page version if it existed! 100% recommend, I started book2 right away! fantasy-thriller-recommendations"
1665,Katherine,1757635200000,"Oh, Murderbot, you awkward, shy killer. I understand you - I, too, would risk life and limb for the chance to be left alone with my sci-fi soap operas. 3 likes"
1666,Sophia Kero,1757721600000,"It’s been recommended to me for so long now. I finally got around to starting the Apple+ show and adored it. This book does NOT disappoint. Such a short fun read. I do think the show does help supplement the books, but I can’t wait to see where this story goes. Second read through via audio book and also 10/10"
1667,Holly Chamberlin,1757635200000,"Found family? Bots? Sci-fy? Polyamerous representation? Somehow, I felt more connected to these characters in just 150 pages than I have in some books over 500. I need MORE! (Murderbot (the actual bot itself) was actually kinda funny and relatable at some points, esp when it talked about not wanting to pay attention to conversations because it didn't care lol) 2 likes"
1668,Diz,1757635200000,"This is such a fun read. The story features a security bot that has hacked his corporate control whose only desire is to watch entertainment feeds, but he needs to keep up the appearance of doing his missions to avoid being scrapped. However, this mission tests his indifference. The most interesting thing is the tone that the security bot has. It gives him a real sense of personality. science-fiction 27 likes"
1669,Astha Kanani,1759276800000,I don’t know how I feel about the series yet. I listened via audiobook and maybe it would have been better read and seeing the characters’ names. Cool sci-fi but I’m just a tad confused and feel like I haven’t been told everything yet. And that’s probably intentional. Let’s see how I do with the second book.
1670,Ayşe,1757635200000,katilbotla bestie olmak istiyorum🙏🏻
1671,Jonas,1757635200000,"Texto fluido de ficção científica é algo a se apreciar. Não tem como parar de ler, só quando acaba mesmo."
1672,SinsandScares,1757635200000,"Rating: ⭐️⭐️⭐️⭐️⭐️ 5 stars for a sci-fi book! I was blown away by how much I loved All Systems Red. People had been telling me for ages that I needed to give Murderbot a try, and now I’m kicking myself for waiting so long. We follow a SecUnit, part robot and part organic, who has hacked itself and quietly nicknamed itself Murderbot. Despite the name, it is way more relatable than you would think. Murderbot’s voice is funny, awkward, and strangely human, and I found myself connecting with it immediately. What really impressed me was how approachable this book was. I’m not usually a big sci-fi reader because I tend to get lost in the heavy, confusing worldbuilding at the start of most books. But Wells eases you in, giving just enough detail to ground you without slowing down the story. The novella length worked perfectly too, short enough to binge in one sitting (or two for us slower readers) but never felt like it was missing anything. This is not a book with a super intricate mystery or deep side character development, but that is not what it is trying to be. It is a fast-paced, snarky, and surprisingly heartfelt story about a robot who just wants to be left alone to watch TV. I’ll definitely be continuing the series, and luckily there are SEVERAL more novellas already out so I don’t even have to wait! This is perfect for readers looking for a quick, bingeable sci-fi with an antisocial robot narrator who will win you over in no time. audio humor novella ...more 8 likes 1 comment"
1673,fer,1757635200000,"MUITO LEGAL! Fazia tempo que eu nao me transportava assim pra dentro de um livro. E é super curtinho, já quero ler os outros da coleção best-of-2025 pretty-cover 10 likes"
1674,David Cuatt,1757635200000,"Having watched the TV series, I was happy to see that the book lost none of the excitement and humor. Excellently written with great characters, action scenes and above all Murderbot's snarky observations of humanity. I look forward to reading the rest of the series."
1675,erica ✨,1757635200000,"4.5 rounded up! quick, enjoyable, and thoughtfully written. very digestible and doesnt feel like your typical sci fi"
1676,Sofia,1757635200000,"Really enjoyed the story and the setting. I just wished the ending wasn't so rushed and the author would have taken more time explaining the ""why"" as to why all of this is happening. Nice palette cleanser though!"
1677,Andreana Buckenberger,1757635200000,"3.5⭐️ This was a very enjoyable read. Short, funny, and an interesting premise made this super easy to get through. I enjoyed this more than I thought I would and I will definitely pick up the rest of the series as palate cleanser books! Nothing too spectacular but really good! series-started-in-2025 3 likes"
1678,Gabs,1757548800000,"*Audiobook* yeah, I'm gonna read/ listen to the whole series ily murderbot"
1679,Tiana J.,1758412800000,"I enjoyed this more than I expected to. I don’t particularly like sci-fi, but I like to challenge myself to read something different every now and then. I also wanted to read the book before watching the show. I didn’t expect to finish the book and wanting to read the entire series! I liked that the novella wasn’t at all what I expected. I expected a bloodthirsty human-hating entity. Instead, Murderbot just wanted to binge watch his shows and not be bothered with people. I honestly felt that. I found myself relating to his view of human beings because we are incredibly exhausting. We are so frustrating that even robots don’t particularly want to be around us. That’s a hilariously accurate concept. I liked this more than I expected to, so I am looking forward to reading the next book in the series."
1680,Jason Dean,1757548800000,"This was not a very well-written book. The narration was terse and juvenile, the characters were mostly weak, and the plot-convenience was frustrating. The idea was pretty good, but this read like a really poor first draft of what could have been a good novel, if any time had been taken to improve it. I really doubt I will continue the series. 1 like"
1681,Elizabeth,1757548800000,"This has a very cute and clever premise. I watched the show first, so I think I didn’t enjoy the book as much because they were so similar, which is great that the show was so loyal to the book. I’d suggest picking one because you don’t need to consume both. Enjoyable either way. 2 likes"
1682,Stephanie,1757548800000,Not what I expected at all!
1683,EvY,1757548800000,I’m on a curiosity phase while I still distrust all AI and Robots. But I heard this was good and a twist on the genre of robot free will. I loved it and I loved the robot. He was realer than some humans I hear tell of. Beep boop. 1 like
1684,Filipe Passos-Coelho,1757548800000,"great fun, and glad to see my Monday morning persona will be the template for future robots 7.5/10"
1685,Ian Mccartney,1757548800000,"A quick, fun little read. The humour is maybe a bit heavy handed at times and this seems to be mostly setting the stage for more quick, fun little reads but who am I to say no to cheesy space detective stories? On to the next one, I say! 1 like"
1686,Stine Pernille,1757548800000,Sikkert interessant for folk som liker sjangeren. Funka ikke for meg.
1687,Anna,1757548800000,Perfection. 6 likes
1688,Grace ໒꒱,1757548800000,"Murderbot has rejected the government and wants to watch its favorite shows all day with zero human interaction, but work keeps getting in the way. So relatable. All Systems Red is an action packed short story told with humor. This small peek into the world of The Murderbot Diaries was delightful to read and I'm interested to see where the series goes from here. own-ebook own-phys sci-fi 1 like"
1689,Knurek,1757548800000,2:37 2025 books 1 like
1690,Julia,1757548800000,Fun-loving story about a murder robot who really just wants to be left alone and watch TV shows. Light and quick read.
1691,Peedu Tuisk,1757635200000,"Guess I'm a bit of a sucker for snarky robots. Slightly light in some science logic at times, for a science fiction book, but overall a quick and fun read. At least the crew in the book was more competent than in the tv show, and the Murderbot actually likes the clients, calling them its favourite humans. In a way I'm liking the second book more so far, but maybe that's just the effect of world building from the first. This series hasn't grabbed me quite as much as the Bobiverse did, but there's some similarities to them."
1692,Joseph Hodgson,1757548800000,I watched the very ok Skarsgard show before I read the book to its detriment. I like the unique perspective of the novel
